Oct 01, 2018;6Ê589,62
Sep 30, 2018;6Ê625,56
Sep 29, 2018;6Ê601,96
Sep 28, 2018;6Ê644,13
Sep 27, 2018;6Ê676,75
Sep 26, 2018;6Ê495,00
Sep 25, 2018;6Ê446,47
Sep 24, 2018;6Ê595,41
Sep 23, 2018;6Ê710,63
Sep 22, 2018;6Ê721,98
Sep 21, 2018;6Ê734,95
Sep 20, 2018;6Ê519,67
Sep 19, 2018;6Ê398,54
Sep 18, 2018;6Ê371,30
Sep 17, 2018;6Ê281,20
Sep 16, 2018;6Ê517,18
Sep 15, 2018;6Ê543,20
Sep 14, 2018;6Ê512,71
Sep 13, 2018;6Ê517,31
Sep 12, 2018;6Ê351,80
Sep 11, 2018;6Ê321,20
Sep 10, 2018;6Ê329,70
Sep 09, 2018;6Ê300,86
Sep 08, 2018;6Ê225,98
Sep 07, 2018;6Ê467,07
Sep 06, 2018;6Ê529,17
Sep 05, 2018;6Ê792,83
Sep 04, 2018;7Ê361,66
Sep 03, 2018;7Ê260,06
Sep 02, 2018;7Ê272,72
Sep 01, 2018;7Ê193,25
Aug 31, 2018;7Ê037,58
Aug 30, 2018;6Ê978,23
Aug 29, 2018;7Ê047,16
Aug 28, 2018;7Ê096,28
Aug 27, 2018;6Ê884,64
Aug 26, 2018;6Ê707,26
Aug 25, 2018;6Ê763,19
Aug 24, 2018;6Ê719,96
Aug 23, 2018;6Ê534,88
Aug 22, 2018;6Ê376,71
Aug 21, 2018;6Ê488,76
Aug 20, 2018;6Ê308,53
Aug 19, 2018;6Ê506,07
Aug 18, 2018;6Ê423,76
Aug 17, 2018;6Ê580,63
Aug 16, 2018;6Ê334,73
Aug 15, 2018;6Ê308,52
